region_name_ukr,location_name_ukr,lon,lat,region_name_ru,location_name_ru
Воронезька,Михайлівка,39.666,51.500,Воронежская,Михайловка
Воронезька,Нечаївка,39.350,51.633,Воронежская,Нечаевка
Воронезька,Нижня Катухівка,39.883,51.683,Воронежская,Нижняя Катуховка
Воронезька,Микільське,39.750,51.683,Воронежская,Никольское
Воронезька,Нова Усмань,39.400,51.616,Воронежская,Новая Усмань
Воронезька,Новосілки,39.783,51.600,Воронежская,Новоселки
Воронезька,Орлове,39.583,51.750,Воронежская,Орлово
Воронезька,Відрадне,39.333,51.666,Воронежская,Отрадное
Воронезька,Парусне,39.516,51.583,Воронежская,Парусное
Воронезька,Петропавлівка,39.750,51.666,Воронежская,Петропавловка
Воронезька,Плясово-Китаєве,39.666,51.716,Воронежская,Плясово-Китаево
Воронезька,Плясово-Сніжкове,39.650,51.683,Воронежская,Плясово-Снежково
Воронезька,Підклетне,39.466,51.583,Воронежская,Подклетное
Воронезька,Підклетний,39.300,51.550,Воронежская,Подклетный
Воронезька,Рокитне,39.516,51.800,Воронежская,Ракитное
Воронезька,Ріпне,39.333,51.700,Воронежская,Репное
Воронезька,Рогачівка,39.566,51.500,Воронежская,Рогачевка
Воронезька,Різдвяна Хава,39.666,51.633,Воронежская,Рождественская Хава
Воронезька,Рибальське (адмін. територія м. Воронеж),39.233,51.750,Воронежская,Рыбачье (админ. территория г. Воронеж)
Воронезька,Рикань,39.550,51.616,Воронежская,Рыкань
Воронезька,Садовий,39.683,51.500,Воронежская,Садовый
Воронезька,Соф'їно,39.400,51.516,Воронежская,Софьино
Воронезька,Тамлик,39.533,51.566,Воронежская,Тамлык
Воронезька,Тімірязєве,39.650,51.583,Воронежская,Тимирязево
Воронезька,Трудове,39.733,51.766,Воронежская,Трудовое
Воронезька,Трудолюбівка,39.900,51.650,Воронежская,Трудолюбовка
Воронезька,Успенська Хава,39.683,51.600,Воронежская,Успенская Хава
Воронезька,Ушанівка,39.633,51.533,Воронежская,Ушановка
Воронезька,Хлібне,39.816,51.616,Воронежская,Хлебное
Воронезька,Хренове,39.583,51.666,Воронежская,Хреновое
Воронезька,Шуберське,39.433,51.750,Воронежская,Шуберское
Воронезька,Аверинка,41.366,50.850,Воронежская,Аверинка
Воронезька,Олексіївський,41.383,51.116,Воронежская,Алексеевский
Воронезька,Алферівка,41.666,51.200,Воронежская,Алферовка
Воронезька,Башківський,41.250,51.233,Воронежская,Башковский
Воронезька,Березівка,41.200,51.500,Воронежская,Березовка
Воронезька,Богдань,41.816,51.166,Воронежская,Богдань
Воронезька,Більшовик,41.616,51.160,Воронежская,Большевик
Воронезька,Бороздинівський,41.333,51.216,Воронежская,Бороздиновский
Воронезька,Бурляївка,41.333,51.000,Воронежская,Бурляевка
Воронезька,Варварине,41.716,51.216,Воронежская,Варварино
Воронезька,Володимирівка,41.300,50.950,Воронежская,Владимировка
Воронезька,Глинківський,41.816,51.116,Воронежская,Глинковский
Воронезька,Довгинка,41.500,51.500,Воронежская,Долгинка
Воронезька,Єланський,41.416,51.100,Воронежская,Еланский
Воронезька,Єлань-Коленівський,41.166,51.166,Воронежская,Елань-Коленовский
Воронезька,Ялинка,41.283,51.116,Воронежская,Елка
Воронезька,Жовті Ставки,41.216,50.983,Воронежская,Желтые Пруды
Воронезька,Іванівка,41.416,51.660,Воронежская,Ивановка
Воронезька,Калинове,41.600,51.166,Воронежская,Калиново
Воронезька,Кам'янка-Садівка,41.650,51.330,Воронежская,Каменка-Садовка
Воронезька,Комишанівський,41.383,50.933,Воронежская,Камышановский
Воронезька,Карачанівський,41.200,50.950,Воронежская,Карачановский
Воронезька,Коноплянівка,41.533,51.100,Воронежская,Конопляновка
Воронезька,Костянтинівський,41.250,51.300,Воронежская,Константиновский
Воронезька,Красне,41.483,51.166,Воронежская,Красное
Воронезька,Ленінський,41.266,51.283,Воронежская,Ленинский
Воронезька,Лепехинка,41.330,51.000,Воронежская,Лепехинка
Воронезька,Михайлівський,41.283,50.916,Воронежская,Михайловский
Воронезька,Московський 2-й,41.216,51.300,Воронежская,Московский 2-й
Воронезька,Некрилово,41.466,51.133,Воронежская,Некрылово
Воронезька,Некрилівський,41.283,51.500,Воронежская,Некрыловский
Воронезька,Новокутківський,41.216,51.250,Воронежская,Новокутковский
Воронезька,Новопокровський,41.300,51.250,Воронежская,Новопокровский
Воронезька,Новоржавець,41.566,51.250,Воронежская,Новоржавец
Воронезька,Новохоперськ,41.633,51.100,Воронежская,Новохоперск
Воронезька,Новохоперський,41.550,51.830,Воронежская,Новохоперский
Воронезька,Озерний,41.816,51.183,Воронежская,Озерный
Воронезька,Плаутине,41.633,51.660,Воронежская,Плаутино
Воронезька,Підгірне,41.150,51.383,Воронежская,Подгорное
Воронезька,Подосинівка,41.350,51.133,Воронежская,Подосиновка
Воронезька,Полежаївський,41.200,50.883,Воронежская,Полежаевский
Воронезька,Половцеве,41.766,51.830,Воронежская,Половцево
Воронезька,Пиховка,41.500,51.160,Воронежская,Пыховка
Воронезька,Рожнівка,41.416,50.916,Воронежская,Рожновка
Воронезька,Русанове,41.483,51.100,Воронежская,Русаново
Воронезька,Рибкин,41.350,50.850,Воронежская,Рыбкин
Воронезька,Синичкин,41.250,50.883,Воронежская,Синичкин
Воронезька,Соколівський,41.150,51.000,Воронежская,Соколовский
Воронезька,Солонцов,41.150,50.883,Воронежская,Солонцов
Воронезька,Сорокинський,41.266,51.200,Воронежская,Сорокинский
Воронезька,Соснівський,41.233,51.216,Воронежская,Сосновский
Воронезька,Студений,41.133,51.133,Воронежская,Студеный
Воронезька,Тернівський,41.100,51.830,Воронежская,Терновский
Воронезька,Троїцьке,41.466,51.283,Воронежская,Троицкое
Воронезька,Трудартель,41.316,51.300,Воронежская,Трудартель
Воронезька,Тулучіївка,41.116,50.916,Воронежская,Тулучеевка
Воронезька,Центральне,41.366,50.916,Воронежская,Централь
Воронезька,Шевлягинський,41.300,51.216,Воронежская,Шевлягинский
Воронезька,Щепетне,41.283,51.000,Воронежская,Щепетное
Воронезька,Ярки,41.150,51.350,Воронежская,Ярки
Воронезька,Дмитрівський,41.150,51.133,Воронежская,Дмитровский
Воронезька,Андріанівка,39.183,50.450,Воронежская,Андриановка
Воронезька,Березняги,39.266,50.500,Воронежская,Березняги
Воронезька,Високий,39.283,50.466,Воронежская,Высокий
Воронезька,Гайдар,39.283,50.500,Воронежская,Гайдар
Воронезька,Гвоздівка,39.166,50.300,Воронежская,Гвоздовка
Воронезька,Довгенький,39.216,50.333,Воронежская,Долгенький
Воронезька,Дроздово,39.400,50.333,Воронежская,Дроздово
Воронезька,Єреміно,39.500,50.466,Воронежская,Еремино
Воронезька,Заболотівка,39.333,50.283,Воронежская,Заболотовка
Воронезька,Караяшник,39.216,50.416,Воронежская,Караяшник
Воронезька,Кір'янів,39.216,50.516,Воронежская,Кирьянов
Воронезька,Колесниково,39.830,50.483,Воронежская,Колесниково
Воронезька,Комсомольське,39.450,50.300,Воронежская,Комсомольское
Воронезька,Кінне,39.183,50.166,Воронежская,Конное
Воронезька,Копана 1-ша,39.830,50.450,Воронежская,Копанная 1-я
Воронезька,Копана 2-а,39.660,50.450,Воронежская,Копанная 2-я
Воронезька,Костове,39.166,50.183,Воронежская,Костово
Воронезька,Кравцівка,39.830,50.400,Воронежская,Кравцовка
Воронезька,Червоний Курган,39.233,50.200,Воронежская,Красный Курган
Воронезька,Червоний Жовтень,39.233,50.333,Воронежская,Красный Октябрь
Воронезька,Крива Береза,39.330,50.433,Воронежская,Кривая Береза
Воронезька,Крюків,39.233,50.416,Воронежская,Крюков
Воронезька,Кулішівка,39.283,50.350,Воронежская,Кулишовка
Воронезька,Леніна,39.166,50.483,Воронежская,Ленина
Воронезька,Лісове Уколове,39.300,50.483,Воронежская,Лесное Уколово
Воронезька,Лимарев,39.830,50.383,Воронежская,Лимарев
Воронезька,Марченківка,39.216,50.266,Воронежская,Марченковка
Воронезька,Мар'ївка,39.150,50.316,Воронежская,Марьевка
Воронезька,Назарівка,39.100,50.300,Воронежская,Назаровка
Воронезька,Нерівнівка,39.250,50.150,Воронежская,Неровновка
Воронезька,Нова Сотня,39.100,50.450,Воронежская,Новая Сотня
Воронезька,Новогеоргіївка,39.150,50.383,Воронежская,Новогеоргиевка
Воронезька,Новокараяшник,39.250,50.400,Воронежская,Новокараяшник
Воронезька,Новокулишівка,39.266,50.350,Воронежская,Новокулишовка
Воронезька,Новомосковський,39.200,50.433,Воронежская,Новомосковский
Воронезька,Новохарківка,39.266,50.366,Воронежская,Новохарьковка
Воронезька,Вільхуватка,39.283,50.283,Воронежская,Ольховатка
Воронезька,Першотравневе,39.383,50.366,Воронежская,Первомайское
Воронезька,Піщаний,39.200,50.100,Воронежская,Песчаный
Воронезька,Політотдельське,39.433,50.383,Воронежская,Политотдельское
Воронезька,Постійний,39.400,50.416,Воронежская,Постоялый
Воронезька,Раківка,39.283,50.333,Воронежская,Раковка
Воронезька,Ремезове,39.383,50.250,Воронежская,Ремезово
Воронезька,Батьківщина Героя,39.200,50.116,Воронежская,Родина Героя
Воронезька,Рибний,39.183,50.450,Воронежская,Рыбный
Воронезька,Степове,39.116,50.166,Воронежская,Степное
Воронезька,Шапошниківка,39.366,50.233,Воронежская,Шапошниковка
Воронезька,Юрасівка,39.183,50.500,Воронежская,Юрасовка
Воронезька,Ясинівка,39.830,50.300,Воронежская,Ясиновка
Воронезька,Аверино,39.116,51.160,Воронежская,Аверино
Воронезька,Олександрівка,39.233,50.916,Воронежская,Александровка
Воронезька,Березове,38.900,50.950,Воронежская,Березово
Воронезька,Ближня Полуб'янка,39.200,50.750,Воронежская,Ближняя Полубянка
Воронезька,Болдирівка,39.500,51.133,Воронежская,Болдыревка
Воронезька,Бузенки,38.950,51.216,Воронежская,Бузенки
Воронезька,Веретьє,38.883,50.783,Воронежская,Веретье
Воронезька,Верхній Вільшан,38.866,50.766,Воронежская,Верхний Ольшан
Воронезька,Веселий,39.830,51.183,Воронежская,Веселый
Воронезька,Володимирівка,38.983,50.683,Воронежская,Владимировка
Воронезька,Волошине,38.933,50.866,Воронежская,Волошино
Воронезька,Гниле,39.660,50.816,Воронежская,Гнилое
Воронезька,Гостинний,39.133,51.160,Воронежская,Гостинный
Воронезька,Губарівка,38.916,50.850,Воронежская,Губаревка
Воронезька,Дальня Полуб'янка,39.330,50.733,Воронежская,Дальняя Полубянка
Воронезька,Дівиця,39.116,51.830,Воронежская,Девица
Воронезька,Десятки,39.000,51.166,Воронежская,Десятки
Воронезька,Доброволець,39.500,50.766,Воронежская,Доброволец
Воронезька,Довжик,39.216,50.833,Воронежская,Должик
Воронезька,Дубовий,39.330,51.150,Воронежская,Дубовой
Воронезька,Єлань-Колено,41.233,51.150,Воронежская,Елань-Колено
Воронезька,Завершшя,38.866,50.966,Воронежская,Завершье
Воронезька,Засосна,38.983,50.766,Воронежская,Засосна
Воронезька,Іванівський,39.166,51.330,Воронежская,Ивановский
Воронезька,Калінін,39.500,51.500,Воронежская,Калинин
Воронезька,Кодубець,39.266,50.816,Воронежская,Кодубец
Воронезька,Коротояк,39.166,50.983,Воронежская,Коротояк
Воронезька,Крива Поляна,39.150,50.650,Воронежская,Кривая Поляна
Воронезька,Криниця,39.250,50.883,Воронежская,Криница
Воронезька,Литвинівка,39.250,50.816,Воронежская,Литвиновка
Воронезька,Лобкін,39.160,50.933,Воронежская,Лобкин
Воронезька,Луки,39.250,50.933,Воронежская,Луки
Воронезька,Манине,41.383,50.500,Воронежская,Манино
Воронезька,Маслівка,39.233,51.550,Воронежская,Масловка
Воронезька,Мастюгине,39.330,51.200,Воронежская,Мастюгино
Воронезька,Мостище,39.830,51.330,Воронежская,Мостище
Воронезька,Мусатов,38.950,50.950,Воронежская,Мусатов
Воронезька,Нижній Мамон,40.500,50.183,Воронежская,Нижний Мамон
Воронезька,Нижній Вільшан,38.916,50.750,Воронежская,Нижний Ольшан
Воронезька,Новий Млин,39.330,50.800,Воронежская,Новая Мельница
Воронезька,Нова Осинівка,38.950,50.783,Воронежская,Новая Осиновка
Воронезька,Новоуспенка,39.830,51.166,Воронежская,Новоуспенка
Воронезька,Острогожськ,39.830,50.850,Воронежская,Острогожск
Воронезька,Павлівський,39.150,50.850,Воронежская,Павловский
Воронезька,Паленин,39.116,50.650,Воронежская,Паленин
Воронезька,Петренкове,39.133,50.783,Воронежская,Петренково
Воронезька,Прилепи,39.150,50.666,Воронежская,Прилепы
Воронезька,Прокопець,39.133,50.700,Воронежская,Прокопец
Воронезька,Растикайлівка,39.166,50.666,Воронежская,Растыкайловка
Воронезька,Руська Тростянка,38.766,50.883,Воронежская,Русская Тростянка
Воронезька,Рибне,39.166,50.883,Воронежская,Рыбное
Воронезька,Семено-Олександрівка,40.200,51.500,Воронежская,Семёно-Александровка
Воронезька,Сибірський,39.330,50.800,Воронежская,Сибирский
Воронезька,Солдатське,38.983,51.500,Воронежская,Солдатское
Воронезька,Сомове,39.383,51.733,Воронежская,Сомово
Воронезька,Сторожове 1-е,39.183,51.200,Воронежская,Сторожевое 1-е
Воронезька,Стрілиця,38.816,50.866,Воронежская,Стрелица
Воронезька,Таволжанка,39.216,50.900,Воронежская,Таволжанка
Воронезька,Тернове,38.966,50.966,Воронежская,Терновое
Воронезька,Труд,39.000,50.933,Воронежская,Труд
Воронезька,Урив-Покровка,39.166,51.116,Воронежская,Урыв-Покровка
Воронезька,Ушаков,38.966,50.933,Воронежская,Ушаков
Воронезька,Хохол-Тростянка,38.783,50.816,Воронежская,Хохол-Тростянка
Воронезька,Шинкин,38.883,50.716,Воронежская,Шинкин
Воронезька,Шубне,38.866,50.866,Воронежская,Шубное
Воронезька,Яблучний,39.000,51.150,Воронежская,Яблочный
Воронезька,Олександрівка,40.316,50.583,Воронежская,Александровка
Воронезька,Олександрівка-Донська,40.830,50.516,Воронежская,Александровка-Донская
Воронезька,Антипівка,40.160,50.716,Воронежская,Антиповка
Воронезька,Бабка,39.966,50.566,Воронежская,Бабка
Воронезька,Безіменний,39.983,50.666,Воронежская,Безыменный
Воронезька,Берізки,40.116,50.583,Воронежская,Березки
Воронезька,Березове,39.950,50.733,Воронежская,Березово
Воронезька,Велика Казинка,40.830,50.250,Воронежская,Большая Казинка
Воронезька,Варварівка,40.216,50.300,Воронежская,Варваровка
Воронезька,Воронцовка,40.350,50.616,Воронежская,Воронцовка
Воронезька,Гаврильськ,40.366,50.433,Воронежская,Гаврильск
Воронезька,Гаврильські Сади,40.183,50.416,Воронежская,Гаврильские Сады
Воронезька,Грань,39.783,50.716,Воронежская,Грань
Воронезька,Данило,40.450,50.583,Воронежская,Данило
Воронезька,Єлизаветівка,40.200,50.466,Воронежская,Елизаветовка
Воронезька,Єришівка,40.216,50.700,Воронежская,Ерышевка
Воронезька,Жолдаківка,40.160,50.316,Воронежская,Желдаковка
Воронезька,Заосередні Сади,40.133,50.483,Воронежская,Заосередные Сады
Воронезька,ім. Жданова. Жданова,40.830,50.500,Воронежская,им. Жданова
Воронезька,Кам'янськ,40.416,50.466,Воронежская,Каменск
Воронезька,Карла Маркса,40.160,50.633,Воронежская,Карла Маркса
Воронезька,Княжеве,40.216,50.500,Воронежская,Княжево
Воронезька,Копанки,40.216,50.583,Воронежская,Копанки
Воронезька,Котовка,39.983,50.633,Воронежская,Котовка
Воронезька,Крицький,40.160,50.616,Воронежская,Крицкий
Воронезька,Круглий,40.483,50.516,Воронежская,Круглый
Воронезька,Ливенка,40.233,50.733,Воронежская,Ливенка
Воронезька,Лосєве,40.330,50.666,Воронежская,Лосево
Воронезька,Максимово,39.950,50.733,Воронежская,Максимово
Воронезька,Мала Казинка,40.283,50.383,Воронежская,Малая Казинка
Воронезька,Момотів,40.533,50.533,Воронежская,Момотов
Воронезька,Миколаївка,40.000,50.283,Воронежская,Николаевка
Воронезька,Новомаксимове,39.800,50.766,Воронежская,Новомаксимово
Воронезька,Павловськ,40.830,50.450,Воронежская,Павловск
Воронезька,Переїзний,40.633,50.566,Воронежская,Переездной
Воронезька,Піски,39.983,50.700,Воронежская,Пески
Воронезька,Петрівка,40.266,50.516,Воронежская,Петровка
Воронезька,Підгори,39.966,50.650,Воронежская,Подгоры
Воронезька,Піддубний,40.166,50.616,Воронежская,Поддубный
Воронезька,Покровка,39.850,50.666,Воронежская,Покровка
Воронезька,Преображенка,40.216,50.416,Воронежская,Преображенка
Воронезька,Світанок,40.200,50.500,Воронежская,Рассвет
Воронезька,Руська Буйлівка,40.500,50.366,Воронежская,Русская Буйловка
Воронезька,Ступине,39.916,50.633,Воронежская,Ступино
Воронезька,Сухе Данило,40.550,50.566,Воронежская,Сухое Данило
Воронезька,Син Революції,40.283,50.566,Воронежская,Сын Революции
Воронезька,Хвощуватий,39.983,50.716,Воронежская,Хвощеватый
Воронезька,Царівка,40.316,50.416,Воронежская,Царевка
Воронезька,Черкаське,39.933,50.666,Воронежская,Черкасское
Воронезька,Чугунівка,40.160,50.700,Воронежская,Чугуновка
Воронезька,Шкурлат,40.250,50.366,Воронежская,Шкурлат
Воронезька,Шувалов,40.500,50.516,Воронежская,Шувалов
Воронезька,Агарків,40.330,51.450,Воронежская,Агарков
Воронезька,Олександрівка,39.950,51.466,Воронежская,Александровка
Воронезька,Олександрівка 2-га,40.416,51.783,Воронежская,Александровка 2-я
Воронезька,Олексіївка,40.233,51.683,Воронежская,Алексеевка
Воронезька,Алое Поле,40.500,51.616,Воронежская,Алое Поле
Воронезька,Борсуче,39.816,51.483,Воронежская,Барсучье
Воронезька,Березняги,40.500,51.650,Воронежская,Березняги
Воронезька,Богородицьке,40.660,51.716,Воронежская,Богородицкое
Воронезька,Великі Ясирки,40.266,51.683,Воронежская,Большие Ясырки
Воронезька,Великий Мартин,40.160,51.400,Воронежская,Большой Мартын
Воронезька,Борщеве,40.500,51.700,Воронежская,Борщево
Воронезька,Верхня Катухівка,39.950,51.666,Воронежская,Верхняя Катуховка
Воронезька,Георгіївка,40.500,51.666,Воронежская,Георгиевка
Воронезька,Дмитрівка,40.830,51.750,Воронежская,Дмитриевка
Воронезька,Іванівка,40.300,51.650,Воронежская,Ивановка
Воронезька,Іванівка 1-ша,39.950,51.650,Воронежская,Ивановка 1-я
Воронезька,Ікорецьке,39.950,51.416,Воронежская,Икорецкое
Воронезька,Казинівка,40.160,51.650,Воронежская,Казиновка
Воронезька,Калмичек,40.100,51.683,Воронежская,Калмычек
Воронезька,Катухівські Висілки,40.160,51.616,Воронежская,Катуховские Выселки
Воронезька,Кіровське,39.983,51.533,Воронежская,Кировское
Воронезька,Козьминський,40.116,51.483,Воронежская,Козьминский
Воронезька,Червона Новь,40.366,51.750,Воронежская,Красная Новь
Воронезька,Красне,40.200,51.750,Воронежская,Красное
Воронезька,Червоні Пагорби,39.916,51.633,Воронежская,Красные Холмы
Воронезька,Красний Лиман,39.833,51.533,Воронежская,Красный Лиман
Воронезька,Красний Лиман 2-й,39.850,51.450,Воронежская,Красный Лиман 2-й
Воронезька,Кріуша,40.500,51.466,Воронежская,Криуша
Воронезька,Криушанські Висілки 1-е,39.950,51.450,Воронежская,Криушанские Выселки 1-е
Воронезька,Курсанівка,40.383,51.750,Воронежская,Курсановка
Воронезька,Майський,39.950,51.733,Воронежская,Майский
Воронезька,Малі Ясирки,40.830,51.600,Воронежская,Малые Ясырки
Воронезька,Малий Мартин,40.160,51.366,Воронежская,Малый Мартын
Воронезька,Мар'ївка,40.316,51.616,Воронежская,Марьевка
Воронезька,Мирівка,40.830,51.583,Воронежская,Мировка
Воронезька,Михайлівка 1-ша,40.383,51.633,Воронежская,Михайловка 1-я
Воронезька,Михайлівка 2-га,40.000,51.733,Воронежская,Михайловка 2-я
Воронезька,Нащекинські Висілки,40.100,51.466,Воронежская,Нащекинские Выселки
Воронезька,Микільське,40.366,51.616,Воронежская,Никольское
Воронезька,Микільське 1-е,40.830,51.733,Воронежская,Никольское 1-е
Воронезька,Микільське 2-ге,40.660,51.733,Воронежская,Никольское 2-е
Воронезька,Новоданківський,39.900,51.416,Воронежская,Новоданковский
Воронезька,Новоєпіфанівка,39.916,51.433,Воронежская,Новоепифановка
Воронезька,Новохренове,39.916,51.566,Воронежская,Новохреновое
Воронезька,Отрада,40.183,51.666,Воронежская,Отрада
Воронезька,Павлівка,39.783,51.483,Воронежская,Павловка
Воронезька,Пади,40.450,51.650,Воронежская,Пады
Воронезька,Паніно,40.133,51.650,Воронежская,Панино
Воронезька,Партизан,40.660,51.533,Воронежская,Партизан
Воронезька,Перелешинський,40.166,51.716,Воронежская,Перелешинский
Воронезька,Петрівське,40.216,51.700,Воронежская,Петровское
Воронезька,Перемога Жовтня,39.900,51.450,Воронежская,Победа Октября
Воронезька,Пилівка,39.700,51.483,Воронежская,Пылевка
Воронезька,Росташівка,40.500,51.583,Воронежская,Росташевка
Воронезька,Семенівка,39.983,51.516,Воронежская,Семеновка
Воронезька,Сергіївка,40.200,51.550,Воронежская,Сергеевка
Воронезька,Соф'їнка,40.133,51.616,Воронежская,Софьинка
Воронезька,Тарасівка,39.816,51.483,Воронежская,Тарасовка
Воронезька,Тойда,40.183,51.583,Воронежская,Тойда
Воронезька,Тойденський,40.116,51.533,Воронежская,Тойденский
Воронезька,Усманські Висілки,39.733,51.483,Воронежская,Усманские Выселки
Воронезька,Усмань,40.116,51.600,Воронежская,Усмань
Воронезька,Федорівка,40.250,51.750,Воронежская,Федоровка
Воронезька,Хитрівка,40.283,51.716,Воронежская,Хитровка
Воронезька,Чернавка,40.383,51.700,Воронежская,Чернавка
Воронезька,Шанинський,40.150,51.533,Воронежская,Шанинский
Воронезька,Шарко-Бакумівка,40.830,51.716,Воронежская,Шарко-Бакумовка
Воронезька,Щербачівка,40.316,51.750,Воронежская,Щербачевка
Воронезька,Калач,41.500,50.416,Воронежская,Калач
Воронезька,Олександрівка,41.330,50.660,Воронежская,Александровка
Воронезька,Березовий,40.983,50.183,Воронежская,Березовый
Воронезька,Бичок,40.783,50.330,Воронежская,Бычок
Воронезька,Глибоке,40.950,49.900,Воронежская,Глубокое
Воронезька,Гондарєв,40.933,50.660,Воронежская,Гондарев
Воронезька,Замостя,40.833,50.160,Воронежская,Замостье
Воронезька,Індичий,40.833,50.233,Воронежская,Индычий
Воронезька,Красноселівка,40.850,50.183,Воронежская,Красноселовка
Воронезька,Краснофлотське,41.233,50.660,Воронежская,Краснофлотское
Воронезька,Новобогородицьке,40.983,50.330,Воронежская,Новобогородицкое
Воронезька,Новотроїцьке,41.100,50.133,Воронежская,Новотроицкое
Воронезька,Новий Лиман,40.916,49.950,Воронежская,Новый Лиман
Воронезька,Огарьов,41.333,50.100,Воронежская,Огарев
Воронезька,Піски,40.883,50.266,Воронежская,Пески
Воронезька,Петропавлівка,40.900,50.100,Воронежская,Петропавловка
Воронезька,Прогоріле,40.883,49.950,Воронежская,Прогорелое
Воронезька,Рогів,40.783,50.216,Воронежская,Рогов
Воронезька,Рубіж,41.500,49.816,Воронежская,Рубеж
Воронезька,Стара Кріуша,41.150,50.200,Воронежская,Старая Криуша
Воронезька,Старомелова,40.866,50.283,Воронежская,Старомеловая
Воронезька,Червоно-Чехурський,40.816,50.660,Воронежская,Червоно-Чехурский
Воронезька,Березняги,41.100,49.983,Воронежская,Березняги
Воронезька,Байчурово,42.683,51.333,Воронежская,Байчурово
Воронезька,Вихляївка,42.850,51.266,Воронежская,Вихляевка
Воронезька,Дуплятка,42.283,51.133,Воронежская,Дуплятка
Воронезька,Ільмень,42.566,51.300,Воронежская,Ильмень
Воронезька,Калмичек,42.850,51.383,Воронежская,Калмычек
Воронезька,Червоний Прапор,42.816,51.350,Воронежская,Красное Знамя
Воронезька,Кривченкове,42.816,51.400,Воронежская,Кривченково
Воронезька,Мазурка,42.566,51.283,Воронежская,Мазурка
Воронезька,Мохове,42.300,51.166,Воронежская,Моховое
Воронезька,Жовтневий,42.833,51.383,Воронежская,Октябрьский
Воронезька,Жовтневе,41.950,51.233,Воронежская,Октябрьское
Воронезька,Піски,42.450,51.266,Воронежская,Пески
Воронезька,Поворине,42.233,51.200,Воронежская,Поворино
Воронезька,Поляна,42.160,51.166,Воронежская,Поляна
Воронезька,Роднички,42.766,51.400,Воронежская,Роднички
Воронезька,Різдвяне,42.166,51.233,Воронежская,Рождественское
Воронезька,Вільний Труд,42.733,51.366,Воронежская,Свободный Труд
Воронезька,Затишне,42.366,51.200,Воронежская,Уютное
Воронезька,Чибізівка,42.116,51.250,Воронежская,Чибизовка
Воронезька,Андріївка,39.800,50.500,Воронежская,Андреевка
Воронезька,Басівка,40.500,50.433,Воронежская,Басовка
Воронезька,Білогір'я,40.160,50.500,Воронежская,Белогорье
Воронезька,Білоріченський,39.650,50.516,Воронежская,Белореченский
Воронезька,Березове,39.550,50.600,Воронежская,Березово
Воронезька,Велика Дмитрівка,39.650,50.500,Воронежская,Большая Дмитровка
Воронезька,Велика Хвощуватка,39.733,50.650,Воронежская,Большая Хвощеватка
Воронезька,Варварівка,39.366,50.483,Воронежская,Варваровка
Воронезька,Верхній Карабут,39.916,50.550,Воронежская,Верхний Карабут
Воронезька,Вітебськ,39.933,50.416,Воронежская,Витебск
Воронезька,Високий Байрак,39.533,50.583,Воронежская,Высокий Байрак
Воронезька,Гальський,39.600,50.366,Воронежская,Гальский
Воронезька,Гарусенок,39.783,50.600,Воронежская,Гарусенок
Воронезька,Голубин,39.683,50.383,Воронежская,Голубин
Воронезька,Гончарівка,39.450,50.516,Воронежская,Гончаровка
Воронезька,Григорівка,39.350,50.516,Воронежская,Григорьевка
Воронезька,Гришівка,39.500,50.450,Воронежская,Гришевка
Воронезька,Даньківський,39.666,50.516,Воронежская,Даньковский
Воронезька,Довжик,39.816,50.466,Воронежская,Должик
Воронезька,Духове,39.950,50.300,Воронежская,Духовое
Воронезька,Кіров,39.883,50.300,Воронежская,Киров
Воронезька,Колодяжне,39.850,50.633,Воронежская,Колодежное
Воронезька,Корінщина,39.750,50.400,Воронежская,Коренщина
Воронезька,Костомарове,39.766,50.700,Воронежская,Костомарово
Воронезька,Костюківка,39.700,50.600,Воронежская,Костюковка
Воронезька,Кошарне,39.400,50.466,Воронежская,Кошарное
Воронезька,Крамарів,39.616,50.650,Воронежская,Крамарев
Воронезька,Червоний,39.950,50.416,Воронежская,Красный
Воронезька,Червоний Схід,39.616,50.600,Воронежская,Красный Восход
Воронезька,Червоний Орач,39.866,50.350,Воронежская,Красный Пахарь
Воронезька,Красюківський,39.650,50.516,Воронежская,Красюковский
Воронезька,Глечик,40.000,50.350,Воронежская,Кувшин
Воронезька,Кулішівка,39.716,50.400,Воронежская,Кулешовка
Воронезька,Курінна,39.833,50.350,Воронежская,Куренное
Воронезька,Ликове,39.783,50.550,Воронежская,Лыково
Воронезька,Мала Судьївка,39.583,50.383,Воронежская,Малая Судьевка
Воронезька,Марс,39.650,50.366,Воронежская,Марс
Воронезька,Медведівка,39.633,50.533,Воронежская,Медведевка
Воронезька,Морозівка,39.883,50.466,Воронежская,Морозовка
Воронезька,Новоолександрівка,39.350,50.516,Воронежская,Новоалександровка
Воронезька,Новоандріївка,39.750,50.516,Воронежская,Новоандреевка
Воронезька,Окраюшкин,39.600,50.500,Воронежская,Окраюшкин
Воронезька,Перевальне,39.516,50.550,Воронежская,Перевальное
Воронезька,Піщаний,39.550,50.416,Воронежская,Песчаный
Воронезька,Побединщина,39.700,50.383,Воронежская,Побединщина
Воронезька,Погорілівка,39.800,50.450,Воронежская,Погореловка
Воронезька,Підгоренський,39.633,50.400,Воронежская,Подгоренский
Воронезька,Підгірне,39.633,50.450,Воронежская,Подгорное
Воронезька,Покровка,39.600,50.333,Воронежская,Покровка
Воронезька,Ріп'єв,39.450,50.450,Воронежская,Репьев
